task_id,title,description,type,status,priority,assignee,reporter,created_at,start_time,end_time,due_date,estimated_hours,actual_hours,category,board_name,sprint_name,labels,comments_count
1194,Task task for Development,Please handle a Task related to Development. Priority: Medium.,Task,In Progress,Medium,eve,diana,2025-06-06 07:03:04,2025-06-07 07:03:04,,2025-06-14 07:03:04,13.9,,Development,Sprint 4,Sprint 4,"deploy, api",8
1195,Bug task for Design,Please handle a Bug related to Design. Priority: High.,Bug,In Progress,High,eve,bob,2025-05-22 19:21:58,2025-05-23 19:21:58,,2025-06-04 19:21:58,4.7,,Design,Sprint 5,Sprint 5,deploy,8
1196,Story task for Design,Please handle a Story related to Design. Priority: Critical.,Story,To Do,Critical,diana,eve,2025-05-17 03:37:15,2025-05-19 03:37:15,,2025-05-30 03:37:15,5.8,,Design,Sprint 4,Sprint 4,"auth, ml, ui",10
1197,Bug task for Development,Please handle a Bug related to Development. Priority: Critical.,Bug,To Do,Critical,diana,charlie,2025-06-08 11:06:27,2025-06-10 11:06:27,,2025-06-20 11:06:27,13.3,,Development,Sprint 1,Sprint 1,"ml, backend",4
1198,Epic task for Testing,Please handle a Epic related to Testing. Priority: Critical.,Epic,Review,Critical,charlie,eve,2025-05-19 06:57:09,2025-05-23 06:57:09,,2025-05-29 06:57:09,5.1,,Testing,Sprint 4,Sprint 4,"auth, deploy",11
1199,Epic task for Research,Please handle a Epic related to Research. Priority: Low.,Epic,In Progress,Low,alice,bob,2025-06-01 21:43:04,2025-06-06 21:43:04,,2025-06-14 21:43:04,10.2,,Research,Sprint 1,Sprint 1,api,12
1200,Bug task for Development,Please handle a Bug related to Development. Priority: High.,Bug,Blocked,High,bob,alice,2025-06-06 20:28:38,2025-06-09 20:28:38,,2025-06-17 20:28:38,3.1,,Development,Sprint 1,Sprint 1,"ml, auth, ui",11
1201,Story task for Testing,Please handle a Story related to Testing. Priority: Medium.,Story,Blocked,Medium,diana,eve,2025-05-22 00:07:04,2025-05-24 00:07:04,,2025-05-30 00:07:04,6.9,,Testing,Sprint 1,Sprint 1,ui,11
1202,Bug task for Research,Please handle a Bug related to Research. Priority: High.,Bug,In Progress,High,charlie,alice,2025-05-22 03:02:00,2025-05-23 03:02:00,,2025-05-27 03:02:00,13.2,,Research,Sprint 1,Sprint 1,"api, auth, backend",2
1203,Epic task for Research,Please handle a Epic related to Research. Priority: High.,Epic,To Do,High,bob,alice,2025-06-07 00:57:15,2025-06-10 00:57:15,,2025-06-18 00:57:15,5.4,,Research,Sprint 3,Sprint 3,"database, ui",8
1204, including authentication and profile updates, to improve system usability and security. Focus on backend and UI integration.,Story,To Do,Critical,diana,bob,2025-06-01 01:33:01,2025-06-04 01:33:01,,2025-06-13 01:33:01,5.7,,Research,Sprint 2,Sprint 2,"auth, api, ml",6
1205,Task task for Design,Please handle a Task related to Design. Priority: Critical.,Task,In Progress,Critical,alice,bob,2025-06-12 17:56:09,2025-06-15 17:56:09,,2025-06-18 17:56:09,7.6,,Design,Sprint 3,Sprint 3,"deploy, ui",15
1206,Story task for Development,Please handle a Story related to Development. Priority: High.,Story,Blocked,High,bob,alice,2025-05-24 15:12:32,2025-05-26 15:12:32,,2025-06-08 15:12:32,4.9,,Development,Sprint 2,Sprint 2,deploy,9
1207,Bug task for Research,Please handle a Bug related to Research. Priority: Low.,Bug,Review,Low,diana,charlie,2025-05-27 02:22:04,2025-06-01 02:22:04,,2025-06-02 02:22:04,15.4,,Research,Sprint 4,Sprint 4,"auth, ml, api",12
1208,Epic task for Research,Please handle a Epic related to Research. Priority: Low.,Epic,Completed,Low,eve,bob,2025-05-19 01:18:43,2025-05-23 01:18:43,2025-05-24 01:18:43,2025-05-31 01:18:43,7.4,10.2,Research,Sprint 3,Sprint 3,auth,3
1209,Epic task for Design,Please handle a Epic related to Design. Priority: Critical.,Epic,Blocked,Critical,bob,alice,2025-05-23 06:06:38,2025-05-28 06:06:38,,2025-05-30 06:06:38,13.1,,Design,Sprint 2,Sprint 2,"ui, auth, database",2
1210,Bug task for Research,Please handle a Bug related to Research. Priority: High.,Bug,To Do,High,alice,eve,2025-06-10 11:24:09,2025-06-11 11:24:09,,2025-06-20 11:24:09,11.8,,Research,Sprint 3,Sprint 3,"api, database, ui",5
1211,Story task for Testing,Please handle a Story related to Testing. Priority: Critical.,Story,In Progress,Critical,bob,alice,2025-05-17 08:08:07,2025-05-22 08:08:07,,2025-05-28 08:08:07,8.8,,Testing,Sprint 5,Sprint 5,"auth, ml, backend",7
1212, including authentication and profile updates, to improve system usability and security. Focus on backend and UI integration.,Story,Completed,High,alice,diana,2025-05-23 12:39:27,2025-05-26 12:39:27,2025-05-28 12:39:27,2025-06-03 12:39:27,11.9,16.1,Research,Sprint 3,Sprint 3,"ml, ui",10
1213,Task task for Development,Please handle a Task related to Development. Priority: Low.,Task,To Do,Low,diana,bob,2025-05-28 02:22:34,2025-06-02 02:22:34,,2025-06-07 02:22:34,2.9,,Development,Sprint 1,Sprint 1,"auth, ui",9
1214,Story task for Development,Please handle a Story related to Development. Priority: High.,Story,To Do,High,eve,bob,2025-06-12 10:31:05,2025-06-16 10:31:05,,2025-06-17 10:31:05,5.0,,Development,Sprint 4,Sprint 4,"deploy, api, ui",4
1215, including authentication and profile updates, to improve system usability and security. Focus on backend and UI integration.,Story,In Progress,Medium,alice,diana,2025-06-10 07:57:51,2025-06-15 07:57:51,,2025-06-15 07:57:51,15.2,,Research,Sprint 5,Sprint 5,"api, ml, ui",5
1216,Story task for Testing,Please handle a Story related to Testing. Priority: Medium.,Story,Blocked,Medium,eve,charlie,2025-06-12 03:50:09,2025-06-15 03:50:09,,2025-06-20 03:50:09,2.2,,Testing,Sprint 4,Sprint 4,"auth, api, deploy",3
1217,Task task for Development,Please handle a Task related to Development. Priority: Critical.,Task,In Progress,Critical,bob,diana,2025-06-12 19:41:25,2025-06-14 19:41:25,,2025-06-19 19:41:25,4.1,,Development,Sprint 5,Sprint 5,"api, backend, auth",0
1218,Epic task for Development,Please handle a Epic related to Development. Priority: High.,Epic,In Progress,High,bob,eve,2025-06-05 05:40:36,2025-06-08 05:40:36,,2025-06-16 05:40:36,15.4,,Development,Sprint 2,Sprint 2,"deploy, database",7
1219,Bug task for Testing,Please handle a Bug related to Testing. Priority: Low.,Bug,Completed,Low,alice,eve,2025-06-06 03:43:43,2025-06-10 03:43:43,2025-06-11 03:43:43,2025-06-14 03:43:43,15.9,15.5,Testing,Sprint 4,Sprint 4,"ui, database, deploy",11
1220,Bug task for Testing,Please handle a Bug related to Testing. Priority: Medium.,Bug,In Progress,Medium,bob,alice,2025-05-31 18:52:02,2025-06-03 18:52:02,,2025-06-05 18:52:02,13.3,,Testing,Sprint 4,Sprint 4,auth,6
1221,Task task for Research,Please handle a Task related to Research. Priority: Medium.,Task,To Do,Medium,charlie,bob,2025-05-23 15:54:23,2025-05-28 15:54:23,,2025-06-01 15:54:23,12.5,,Research,Sprint 3,Sprint 3,database,2
1222,Story task for Development,Please handle a Story related to Development. Priority: Critical.,Story,Completed,Critical,diana,charlie,2025-05-28 17:34:08,2025-06-02 17:34:08,2025-06-06 17:34:08,2025-06-05 17:34:08,9.2,10.4,Development,Sprint 2,Sprint 2,"deploy, api",10
1223,Epic task for Design,Please handle a Epic related to Design. Priority: Critical.,Epic,In Progress,Critical,eve,alice,2025-06-04 16:01:07,2025-06-09 16:01:07,,2025-06-16 16:01:07,15.4,,Design,Sprint 3,Sprint 3,api,1
1224,Epic task for Development,Please handle a Epic related to Development. Priority: High.,Epic,Completed,High,bob,alice,2025-06-03 08:46:13,2025-06-06 08:46:13,2025-06-08 08:46:13,2025-06-08 08:46:13,10.3,11.0,Development,Sprint 5,Sprint 5,ui,14
1225,Task task for Development,Please handle a Task related to Development. Priority: Low.,Task,To Do,Low,diana,alice,2025-05-27 23:00:40,2025-05-28 23:00:40,,2025-06-05 23:00:40,11.9,,Development,Sprint 1,Sprint 1,"backend, deploy",6
1226,Task task for Development,Please handle a Task related to Development. Priority: Critical.,Task,In Progress,Critical,bob,alice,2025-06-08 20:41:11,2025-06-11 20:41:11,,2025-06-17 20:41:11,9.0,,Development,Sprint 5,Sprint 5,"deploy, auth, ui",6
1227,Bug task for Design,Please handle a Bug related to Design. Priority: Critical.,Bug,Completed,Critical,bob,eve,2025-05-27 22:10:19,2025-06-01 22:10:19,2025-06-02 22:10:19,2025-06-05 22:10:19,7.9,7.2,Design,Sprint 1,Sprint 1,"deploy, ui, ml",4
1228,Bug task for Development,Please handle a Bug related to Development. Priority: Low.,Bug,Completed,Low,diana,charlie,2025-05-30 23:44:02,2025-05-31 23:44:02,2025-06-04 23:44:02,2025-06-13 23:44:02,8.7,9.4,Development,Sprint 3,Sprint 3,backend,1
1229,Task task for Design,Please handle a Task related to Design. Priority: Low.,Task,Blocked,Low,alice,charlie,2025-05-29 06:41:55,2025-06-01 06:41:55,,2025-06-04 06:41:55,12.4,,Design,Sprint 5,Sprint 5,"auth, ml, backend",1
1230,Bug task for Testing,Please handle a Bug related to Testing. Priority: High.,Bug,To Do,High,charlie,bob,2025-05-21 03:35:33,2025-05-23 03:35:33,,2025-06-02 03:35:33,3.9,,Testing,Sprint 5,Sprint 5,auth,10
1231,Task task for Development,Please handle a Task related to Development. Priority: Low.,Task,To Do,Low,charlie,eve,2025-06-02 16:07:05,2025-06-05 16:07:05,,2025-06-14 16:07:05,8.2,,Development,Sprint 1,Sprint 1,"backend, ui",9
1232,Epic task for Design,Please handle a Epic related to Design. Priority: Critical.,Epic,To Do,Critical,eve,charlie,2025-06-13 21:30:34,2025-06-18 21:30:34,,2025-06-24 21:30:34,7.3,,Design,Sprint 3,Sprint 3,"backend, api",7
1233,Bug task for Testing,Please handle a Bug related to Testing. Priority: High.,Bug,Review,High,charlie,diana,2025-05-20 12:19:37,2025-05-24 12:19:37,,2025-05-27 12:19:37,6.6,,Testing,Sprint 2,Sprint 2,"api, backend, ml",12
1234,Task task for Research,Please handle a Task related to Research. Priority: Medium.,Task,Completed,Medium,alice,diana,2025-06-11 10:55:52,2025-06-12 10:55:52,2025-06-15 10:55:52,2025-06-21 10:55:52,6.4,9.1,Research,Sprint 1,Sprint 1,"auth, deploy, api",9
1235,Story task for Development,Please handle a Story related to Development. Priority: Low.,Story,Completed,Low,bob,alice,2025-05-22 02:10:45,2025-05-23 02:10:45,2025-05-27 02:10:45,2025-06-02 02:10:45,13.5,13.2,Development,Sprint 4,Sprint 4,database,13
1236, including authentication and profile updates, to improve system usability and security. Focus on backend and UI integration.,Story,In Progress,Low,charlie,diana,2025-05-27 11:39:20,2025-05-30 11:39:20,,2025-06-07 11:39:20,13.6,,Research,Sprint 1,Sprint 1,"backend, deploy",14
1237,Epic task for Testing,Please handle a Epic related to Testing. Priority: Critical.,Epic,In Progress,Critical,bob,charlie,2025-06-05 15:04:21,2025-06-09 15:04:21,,2025-06-15 15:04:21,15.9,,Testing,Sprint 5,Sprint 5,api,9
1238,Bug task for Testing,Please handle a Bug related to Testing. Priority: Low.,Bug,Blocked,Low,charlie,eve,2025-05-30 17:24:15,2025-06-04 17:24:15,,2025-06-12 17:24:15,15.0,,Testing,Sprint 4,Sprint 4,"ml, deploy",2
1239,Epic task for Design,Please handle a Epic related to Design. Priority: Low.,Epic,To Do,Low,diana,charlie,2025-06-10 01:02:13,2025-06-12 01:02:13,,2025-06-20 01:02:13,3.4,,Design,Sprint 3,Sprint 3,"ui, api, deploy",8
1240,Story task for Testing,Please handle a Story related to Testing. Priority: High.,Story,Blocked,High,bob,alice,2025-06-12 11:37:16,2025-06-13 11:37:16,,2025-06-23 11:37:16,10.5,,Testing,Sprint 1,Sprint 1,auth,9
1241,Story task for Design,Please handle a Story related to Design. Priority: Critical.,Story,In Progress,Critical,eve,diana,2025-06-03 06:14:52,2025-06-08 06:14:52,,2025-06-12 06:14:52,2.2,,Design,Sprint 1,Sprint 1,"auth, database, deploy",13
1242,Story task for Design,Please handle a Story related to Design. Priority: Medium.,Story,Completed,Medium,diana,charlie,2025-05-21 16:27:30,2025-05-24 16:27:30,2025-05-25 16:27:30,2025-06-03 16:27:30,12.6,14.4,Design,Sprint 2,Sprint 2,"database, ml, backend",3
1243,Task task for Development,Please handle a Task related to Development. Priority: Medium.,Task,Completed,Medium,charlie,bob,2025-06-08 04:08:54,2025-06-13 04:08:54,2025-06-18 04:08:54,2025-06-22 04:08:54,15.9,20.0,Development,Sprint 1,Sprint 1,api,3
1244,Story task for Testing,Please handle a Story related to Testing. Priority: Low.,Story,Completed,Low,charlie,diana,2025-05-30 15:00:23,2025-06-02 15:00:23,2025-06-06 15:00:23,2025-06-11 15:00:23,5.3,4.7,Testing,Sprint 5,Sprint 5,database,5
1245, including authentication and profile updates, to improve system usability and security. Focus on backend and UI integration.,Story,Review,Critical,bob,diana,2025-06-07 19:49:43,2025-06-08 19:49:43,,2025-06-17 19:49:43,12.8,,Research,Sprint 2,Sprint 2,"api, deploy, backend",2
1246,Epic task for Testing,Please handle a Epic related to Testing. Priority: Medium.,Epic,Completed,Medium,diana,alice,2025-05-30 08:14:04,2025-06-03 08:14:04,2025-06-07 08:14:04,2025-06-07 08:14:04,12.9,18.4,Testing,Sprint 5,Sprint 5,"auth, ml, database",14
1247,Epic task for Testing,Please handle a Epic related to Testing. Priority: Medium.,Epic,To Do,Medium,charlie,diana,2025-06-05 01:55:12,2025-06-09 01:55:12,,2025-06-20 01:55:12,4.7,,Testing,Sprint 4,Sprint 4,api,1
1248,Story task for Design,Please handle a Story related to Design. Priority: Critical.,Story,In Progress,Critical,eve,diana,2025-05-29 20:14:11,2025-06-02 20:14:11,,2025-06-03 20:14:11,9.3,,Design,Sprint 3,Sprint 3,auth,0
1249,Task task for Testing,Please handle a Task related to Testing. Priority: Low.,Task,Completed,Low,diana,eve,2025-06-01 00:16:58,2025-06-04 00:16:58,2025-06-05 00:16:58,2025-06-10 00:16:58,3.7,4.5,Testing,Sprint 5,Sprint 5,deploy,15
1250,Story task for Testing,Please handle a Story related to Testing. Priority: Low.,Story,In Progress,Low,charlie,alice,2025-05-31 19:27:16,2025-06-01 19:27:16,,2025-06-08 19:27:16,6.1,,Testing,Sprint 2,Sprint 2,auth,6
1251,Task task for Research,Please handle a Task related to Research. Priority: Medium.,Task,Completed,Medium,charlie,eve,2025-05-23 06:03:21,2025-05-28 06:03:21,2025-06-02 06:03:21,2025-06-06 06:03:21,12.3,11.2,Research,Sprint 3,Sprint 3,"database, deploy",1
1252,Bug task for Research,Please handle a Bug related to Research. Priority: Medium.,Bug,Blocked,Medium,diana,eve,2025-05-30 23:15:30,2025-06-02 23:15:30,,2025-06-13 23:15:30,13.1,,Research,Sprint 4,Sprint 4,"ui, api, database",10
1253,Epic task for Development,Please handle a Epic related to Development. Priority: Low.,Epic,Blocked,Low,bob,alice,2025-05-22 20:08:35,2025-05-23 20:08:35,,2025-06-05 20:08:35,8.4,,Development,Sprint 5,Sprint 5,"ui, ml, backend",14
1254,Task task for Testing,Please handle a Task related to Testing. Priority: Low.,Task,In Progress,Low,eve,diana,2025-05-28 18:27:53,2025-05-29 18:27:53,,2025-06-07 18:27:53,3.5,,Testing,Sprint 2,Sprint 2,"ml, deploy",7
1255,Bug task for Research,Please handle a Bug related to Research. Priority: Medium.,Bug,Review,Medium,charlie,bob,2025-05-16 19:05:51,2025-05-18 19:05:51,,2025-05-28 19:05:51,11.3,,Research,Sprint 2,Sprint 2,auth,6
1256,Bug task for Testing,Please handle a Bug related to Testing. Priority: Critical.,Bug,To Do,Critical,bob,diana,2025-06-05 22:57:26,2025-06-07 22:57:26,,2025-06-11 22:57:26,9.2,,Testing,Sprint 3,Sprint 3,deploy,8
1257,Story task for Development,Please handle a Story related to Development. Priority: Critical.,Story,Review,Critical,diana,eve,2025-06-12 11:43:18,2025-06-16 11:43:18,,2025-06-27 11:43:18,3.4,,Development,Sprint 1,Sprint 1,"api, ui, auth",9
1258,Bug task for Research,Please handle a Bug related to Research. Priority: Critical.,Bug,Blocked,Critical,bob,charlie,2025-06-06 11:28:56,2025-06-07 11:28:56,,2025-06-12 11:28:56,15.4,,Research,Sprint 3,Sprint 3,"ml, deploy, ui",12
1259,Bug task for Testing,Please handle a Bug related to Testing. Priority: Critical.,Bug,In Progress,Critical,charlie,bob,2025-06-09 00:04:07,2025-06-14 00:04:07,,2025-06-22 00:04:07,14.6,,Testing,Sprint 2,Sprint 2,"auth, deploy",7
1260,Epic task for Research,Please handle a Epic related to Research. Priority: High.,Epic,Completed,High,bob,charlie,2025-06-12 22:13:16,2025-06-15 22:13:16,2025-06-20 22:13:16,2025-06-19 22:13:16,14.9,19.0,Research,Sprint 2,Sprint 2,deploy,13
1261,Task task for Development,Please handle a Task related to Development. Priority: High.,Task,Completed,High,bob,diana,2025-05-20 19:43:45,2025-05-24 19:43:45,2025-05-29 19:43:45,2025-06-02 19:43:45,6.6,6.4,Development,Sprint 1,Sprint 1,ui,15
1262,Epic task for Research,Please handle a Epic related to Research. Priority: Critical.,Epic,Completed,Critical,diana,charlie,2025-05-31 10:48:48,2025-06-01 10:48:48,2025-06-03 10:48:48,2025-06-11 10:48:48,13.9,20.0,Research,Sprint 4,Sprint 4,"auth, deploy, ml",6
1263,Story task for Design,Please handle a Story related to Design. Priority: Medium.,Story,Review,Medium,charlie,eve,2025-06-02 07:47:51,2025-06-07 07:47:51,,2025-06-13 07:47:51,15.0,,Design,Sprint 2,Sprint 2,"database, api",0
1264,Story task for Testing,Please handle a Story related to Testing. Priority: Critical.,Story,Blocked,Critical,alice,eve,2025-06-08 03:25:32,2025-06-12 03:25:32,,2025-06-23 03:25:32,14.0,,Testing,Sprint 3,Sprint 3,ml,6
1265, including authentication and profile updates, to improve system usability and security. Focus on backend and UI integration.,Story,Review,High,bob,diana,2025-05-24 19:29:24,2025-05-26 19:29:24,,2025-05-30 19:29:24,9.8,,Research,Sprint 4,Sprint 4,"deploy, api, auth",3
1266,Bug task for Research,Please handle a Bug related to Research. Priority: Critical.,Bug,To Do,Critical,alice,diana,2025-06-10 02:33:51,2025-06-15 02:33:51,,2025-06-16 02:33:51,9.7,,Research,Sprint 3,Sprint 3,"ml, database, auth",14
1267,Story task for Design,Please handle a Story related to Design. Priority: High.,Story,Blocked,High,eve,alice,2025-06-10 18:48:26,2025-06-12 18:48:26,,2025-06-24 18:48:26,6.9,,Design,Sprint 3,Sprint 3,backend,10
1268,Task task for Testing,Please handle a Task related to Testing. Priority: Medium.,Task,Review,Medium,alice,bob,2025-06-11 15:27:45,2025-06-16 15:27:45,,2025-06-19 15:27:45,9.8,,Testing,Sprint 4,Sprint 4,"ml, deploy",14
1269,Story task for Development,Please handle a Story related to Development. Priority: High.,Story,Blocked,High,diana,alice,2025-06-12 17:08:57,2025-06-15 17:08:57,,2025-06-18 17:08:57,5.0,,Development,Sprint 1,Sprint 1,"deploy, api, backend",3
1270,Epic task for Testing,Please handle a Epic related to Testing. Priority: Critical.,Epic,In Progress,Critical,bob,diana,2025-05-26 05:03:02,2025-05-31 05:03:02,,2025-06-04 05:03:02,2.8,,Testing,Sprint 4,Sprint 4,"database, deploy",5
1271,Story task for Testing,Please handle a Story related to Testing. Priority: High.,Story,Blocked,High,diana,eve,2025-05-23 23:36:32,2025-05-27 23:36:32,,2025-06-03 23:36:32,6.0,,Testing,Sprint 2,Sprint 2,"database, deploy",0
