task_id,title,description,type,status,priority,assignee,reporter,created_at,start_time,end_time,due_date,estimated_hours,actual_hours,category,board_name,sprint_name,labels,comments_count
1178,New bed purpose production page report may.,Rule free value pretty four cause recognize. Recognize seat computer serious argue various.,Bug,Completed,Medium,alice,bob,2025-06-14 05:30:42,2025-06-15 05:30:42,2025-06-18 05:30:42,2025-06-21 05:30:42,8.3,10.3,Research,Sprint 1,Sprint 1,api,0
1179,Tend likely strong major radio large as best.,Coach address cup walk child talk view plant. Born TV century born admit. Rich rather everything claim same. Beat contain cold hard all.,Epic,To Do,Medium,bob,charlie,2025-05-30 17:17:38,2025-06-03 17:17:38,,2025-06-07 17:17:38,2.0,,Testing,Sprint 1,Sprint 1,"ui, auth",6
1180,Tree job throw project.,View worry under for likely. True prevent outside early owner decision region from.,Task,Blocked,Medium,charlie,alice,2025-06-11 19:11:52,2025-06-14 19:11:52,,2025-06-26 19:11:52,15.1,,Design,Sprint 4,Sprint 4,ui,0
1181,Various sell although simple politics anyone state.,Outside might office responsibility common state wind shoulder. Whether but cause. Never gas southern billion meeting major.,Epic,Review,High,charlie,diana,2025-06-11 21:19:00,2025-06-14 21:19:00,,2025-06-25 21:19:00,12.9,,Development,Sprint 5,Sprint 5,"database, ml, auth",12
1182,Act high sure feel.,Alone right when involve. Discover rest game.,Bug,Blocked,Medium,charlie,alice,2025-05-18 19:09:06,2025-05-19 19:09:06,,2025-05-26 19:09:06,11.5,,Design,Sprint 1,Sprint 1,"api, database, deploy",15
1183,Order bad week I tend outside five.,Environmental level teach. Dream build house lead now forget reason other.,Epic,Completed,Critical,bob,charlie,2025-05-26 17:03:49,2025-05-29 17:03:49,2025-05-30 17:03:49,2025-06-10 17:03:49,3.9,4.7,Research,Sprint 2,Sprint 2,"ui, ml, auth",13
1184,Guy argue window clear where huge inside.,The individual attack similar near common price. Five writer Republican address. Military total green structure.,Task,Completed,Low,eve,diana,2025-05-22 13:53:26,2025-05-27 13:53:26,2025-05-28 13:53:26,2025-06-03 13:53:26,5.9,7.9,Research,Sprint 4,Sprint 4,"ui, backend",9
1185,Accept billion plant begin.,No material apply full. Off hold play fish analysis.,Bug,Completed,Medium,charlie,diana,2025-05-29 23:02:54,2025-06-02 23:02:54,2025-06-07 23:02:54,2025-06-03 23:02:54,2.2,2.6,Testing,Sprint 5,Sprint 5,ui,12
1186,Audience level buy meeting with single.,That exactly standard financial perform. Grow you center mission. Garden across personal need model thus.,Bug,In Progress,Low,alice,bob,2025-05-21 01:19:25,2025-05-26 01:19:25,,2025-05-29 01:19:25,3.2,,Design,Sprint 5,Sprint 5,"ui, deploy",14
1187,Recently time society only.,News campaign result including leader black. Property future interesting room.,Epic,In Progress,Medium,alice,bob,2025-06-04 09:25:32,2025-06-09 09:25:32,,2025-06-18 09:25:32,6.9,,Development,Sprint 2,Sprint 2,auth,4
1188,Play near reach better.,Use under if pull today that head. Let respond recently ball building task. Last business provide conference sure federal.,Epic,Blocked,High,bob,charlie,2025-06-02 12:07:02,2025-06-04 12:07:02,,2025-06-11 12:07:02,8.6,,Development,Sprint 1,Sprint 1,"deploy, ui",3
1189,Responsibility some speech official.,Because eight conference notice several set. Thought my all section party.,Bug,Review,Medium,bob,charlie,2025-05-27 23:31:08,2025-06-01 23:31:08,,2025-06-07 23:31:08,12.7,,Testing,Sprint 5,Sprint 5,"database, api, backend",15
1190,President red reason various left.,Gas any can become model.,Epic,To Do,Medium,alice,bob,2025-05-22 04:29:23,2025-05-27 04:29:23,,2025-06-06 04:29:23,7.1,,Research,Sprint 3,Sprint 3,"api, deploy",11
1191,Certainly animal home industry continue family similar.,Forget former same night perhaps letter we. Ball thank state student walk. Myself sea different interest.,Epic,In Progress,High,eve,charlie,2025-05-26 20:55:06,2025-05-29 20:55:06,,2025-06-10 20:55:06,2.9,,Testing,Sprint 2,Sprint 2,"database, api, ml",15
1192,Traditional week lay age different energy surface.,Rock despite when indeed. Money political evening own throughout government. Happen foreign buy Republican behavior.,Bug,Completed,Low,diana,alice,2025-05-16 04:48:35,2025-05-21 04:48:35,2025-05-22 04:48:35,2025-05-30 04:48:35,12.5,15.3,Design,Sprint 4,Sprint 4,"database, ml, api",0
1193,Item budget yes throw morning stage.,Majority one life modern turn walk.,Bug,To Do,High,alice,eve,2025-06-08 00:24:02,2025-06-10 00:24:02,,2025-06-16 00:24:02,9.5,,Development,Sprint 4,Sprint 4,"deploy, api",6
1194,Anyone agree as left than try establish.,But receive world road last southern white. Little different result arm around southern lot. Wall enter somebody tell add gas situation.,Task,In Progress,Medium,eve,diana,2025-06-06 07:03:04,2025-06-07 07:03:04,,2025-06-14 07:03:04,13.9,,Development,Sprint 4,Sprint 4,"deploy, api",8
1195,Lot anything stop single lot industry remain.,Artist process government other. Book authority participant contain.,Bug,In Progress,High,eve,bob,2025-05-22 19:21:58,2025-05-23 19:21:58,,2025-06-04 19:21:58,4.7,,Design,Sprint 5,Sprint 5,deploy,8
1196,Example line down maybe.,Still front tax sure. Myself such measure road. Chair keep bit fire security.,Story,To Do,Critical,diana,eve,2025-05-17 03:37:15,2025-05-19 03:37:15,,2025-05-30 03:37:15,5.8,,Design,Sprint 4,Sprint 4,"auth, ml, ui",10
1197,Set own respond reduce million arm.,Right important party as member. Who another major center home miss team.,Bug,To Do,Critical,diana,charlie,2025-06-08 11:06:27,2025-06-10 11:06:27,,2025-06-20 11:06:27,13.3,,Development,Sprint 1,Sprint 1,"ml, backend",4
1198,Old knowledge fund talk push why.,Feeling oil front talk college part also. See chair one color over. Among area cup anyone from easy out begin.,Epic,Review,Critical,charlie,eve,2025-05-19 06:57:09,2025-05-23 06:57:09,,2025-05-29 06:57:09,5.1,,Testing,Sprint 4,Sprint 4,"auth, deploy",11
1199,Than commercial moment game summer.,Especially beyond throw establish director. Shoulder up magazine economy bank ball year rise. Address book day capital some particularly.,Epic,In Progress,Low,alice,bob,2025-06-01 21:43:04,2025-06-06 21:43:04,,2025-06-14 21:43:04,10.2,,Research,Sprint 1,Sprint 1,api,12
1200,Ago land around never how.,Positive whose song current long space go special. Resource strategy product whose final.,Bug,Blocked,High,bob,alice,2025-06-06 20:28:38,2025-06-09 20:28:38,,2025-06-17 20:28:38,3.1,,Development,Sprint 1,Sprint 1,"ml, auth, ui",11
1201,Decade even talk result look from career.,Human vote experience ever. Eat still store southern TV. Everyone present themselves stuff increase individual reason still.,Story,Blocked,Medium,diana,eve,2025-05-22 00:07:04,2025-05-24 00:07:04,,2025-05-30 00:07:04,6.9,,Testing,Sprint 1,Sprint 1,ui,11
1202,Street certain fill book.,Include crime poor sense quite can. Section national environment soldier woman amount interest beautiful. Green themselves player never.,Bug,In Progress,High,charlie,alice,2025-05-22 03:02:00,2025-05-23 03:02:00,,2025-05-27 03:02:00,13.2,,Research,Sprint 1,Sprint 1,"api, auth, backend",2
1203,Hope threat degree could word phone.,Color political must himself. Along inside benefit bar six campaign.,Epic,To Do,High,bob,alice,2025-06-07 00:57:15,2025-06-10 00:57:15,,2025-06-18 00:57:15,5.4,,Research,Sprint 3,Sprint 3,"database, ui",8
1204,Rate fill positive majority collection.,Line direction eight along safe. His head see network must full environment.,Story,To Do,Critical,diana,bob,2025-06-01 01:33:01,2025-06-04 01:33:01,,2025-06-13 01:33:01,5.7,,Research,Sprint 2,Sprint 2,"auth, api, ml",6
1205,Teacher week happy.,At kitchen scientist military future worry huge family. Including stage decide baby answer mother machine culture. Miss think social system amount guy song.,Task,In Progress,Critical,alice,bob,2025-06-12 17:56:09,2025-06-15 17:56:09,,2025-06-18 17:56:09,7.6,,Design,Sprint 3,Sprint 3,"deploy, ui",15
1206,Likely child sing spend economic.,Imagine pick everything people series example sometimes ball. Moment something risk sense. Site black onto building research. Oil boy itself set.,Story,Blocked,High,bob,alice,2025-05-24 15:12:32,2025-05-26 15:12:32,,2025-06-08 15:12:32,4.9,,Development,Sprint 2,Sprint 2,deploy,9
1207,Industry discuss thing production out pattern term.,Whom coach actually human them.,Bug,Review,Low,diana,charlie,2025-05-27 02:22:04,2025-06-01 02:22:04,,2025-06-02 02:22:04,15.4,,Research,Sprint 4,Sprint 4,"auth, ml, api",12
1208,Effort performance travel west.,Join trouble although lawyer ask mind pull. Or million move feeling long address. Building wonder wait eye recognize fly successful.,Epic,Completed,Low,eve,bob,2025-05-19 01:18:43,2025-05-23 01:18:43,2025-05-24 01:18:43,2025-05-31 01:18:43,7.4,10.2,Research,Sprint 3,Sprint 3,auth,3
1209,Sort pass public value child measure impact mother.,Yes which or western.,Epic,Blocked,Critical,bob,alice,2025-05-23 06:06:38,2025-05-28 06:06:38,,2025-05-30 06:06:38,13.1,,Design,Sprint 2,Sprint 2,"ui, auth, database",2
1210,Hand air total Mrs beyond.,Bit place computer. Try sense sure order history oil still. Factor home position themselves little.,Bug,To Do,High,alice,eve,2025-06-10 11:24:09,2025-06-11 11:24:09,,2025-06-20 11:24:09,11.8,,Research,Sprint 3,Sprint 3,"api, database, ui",5
1211,Tonight wait result laugh.,Me can energy new measure under watch. Any morning seat particular. Foreign mention especially newspaper against door claim.,Story,In Progress,Critical,bob,alice,2025-05-17 08:08:07,2025-05-22 08:08:07,,2025-05-28 08:08:07,8.8,,Testing,Sprint 5,Sprint 5,"auth, ml, backend",7
1212,Miss staff old under tonight.,They change rather say former would house attack. Inside adult contain thought.,Story,Completed,High,alice,diana,2025-05-23 12:39:27,2025-05-26 12:39:27,2025-05-28 12:39:27,2025-06-03 12:39:27,11.9,16.1,Research,Sprint 3,Sprint 3,"ml, ui",10
1213,Not kid scene bank quality usually since.,To read herself rule structure.,Task,To Do,Low,diana,bob,2025-05-28 02:22:34,2025-06-02 02:22:34,,2025-06-07 02:22:34,2.9,,Development,Sprint 1,Sprint 1,"auth, ui",9
1214,Name use scene third million.,Maintain capital service concern single. Else industry fire response record. Citizen huge close decide note.,Story,To Do,High,eve,bob,2025-06-12 10:31:05,2025-06-16 10:31:05,,2025-06-17 10:31:05,5.0,,Development,Sprint 4,Sprint 4,"deploy, api, ui",4
1215,Condition threat husband scene follow system rather.,Fall baby decision us. Professional shake animal maybe subject office.,Story,In Progress,Medium,alice,diana,2025-06-10 07:57:51,2025-06-15 07:57:51,,2025-06-15 07:57:51,15.2,,Research,Sprint 5,Sprint 5,"api, ml, ui",5
1216,Executive doctor probably finish radio situation technology.,Seven indeed important win degree pretty. Share simply factor nearly stay consider. Tax identify task quite nearly.,Story,Blocked,Medium,eve,charlie,2025-06-12 03:50:09,2025-06-15 03:50:09,,2025-06-20 03:50:09,2.2,,Testing,Sprint 4,Sprint 4,"auth, api, deploy",3
1217,Military design early road ago finish.,Including voice every face race night. Create why back also ok official. Development suggest memory ok gun whether.,Task,In Progress,Critical,bob,diana,2025-06-12 19:41:25,2025-06-14 19:41:25,,2025-06-19 19:41:25,4.1,,Development,Sprint 5,Sprint 5,"api, backend, auth",0
1218,Pressure other list economic by occur type.,Page factor change. Me it recent look hear.,Epic,In Progress,High,bob,eve,2025-06-05 05:40:36,2025-06-08 05:40:36,,2025-06-16 05:40:36,15.4,,Development,Sprint 2,Sprint 2,"deploy, database",7
1219,Trial senior inside eye already site many.,Night age radio past thousand age election. Garden option culture college. Rate reason later plant third nothing.,Bug,Completed,Low,alice,eve,2025-06-06 03:43:43,2025-06-10 03:43:43,2025-06-11 03:43:43,2025-06-14 03:43:43,15.9,15.5,Testing,Sprint 4,Sprint 4,"ui, database, deploy",11
1220,May suddenly center turn hour business.,Letter century best live likely let. Few fill turn challenge seven sound first. Street ready company trial computer very. Animal nation reflect effort environmental road miss.,Bug,In Progress,Medium,bob,alice,2025-05-31 18:52:02,2025-06-03 18:52:02,,2025-06-05 18:52:02,13.3,,Testing,Sprint 4,Sprint 4,auth,6
1221,She option against some.,Moment through collection middle. Church happen interview address senior.,Task,To Do,Medium,charlie,bob,2025-05-23 15:54:23,2025-05-28 15:54:23,,2025-06-01 15:54:23,12.5,,Research,Sprint 3,Sprint 3,database,2
1222,Decision risk manager family area.,Indicate require expect opportunity build. Throughout tax national machine.,Story,Completed,Critical,diana,charlie,2025-05-28 17:34:08,2025-06-02 17:34:08,2025-06-06 17:34:08,2025-06-05 17:34:08,9.2,10.4,Development,Sprint 2,Sprint 2,"deploy, api",10
1223,Indeed long good never responsibility.,Water without sure energy. Force candidate success create. Brother air buy sound.,Epic,In Progress,Critical,eve,alice,2025-06-04 16:01:07,2025-06-09 16:01:07,,2025-06-16 16:01:07,15.4,,Design,Sprint 3,Sprint 3,api,1
1224,Identify report resource stuff.,Physical season entire card. Ability civil direction police window staff purpose. Party receive example party head but half.,Epic,Completed,High,bob,alice,2025-06-03 08:46:13,2025-06-06 08:46:13,2025-06-08 08:46:13,2025-06-08 08:46:13,10.3,11.0,Development,Sprint 5,Sprint 5,ui,14
1225,Reach reveal I magazine personal over.,Condition agree kitchen prove member whom. Represent end foreign wait. Pick least yet positive chair life.,Task,To Do,Low,diana,alice,2025-05-27 23:00:40,2025-05-28 23:00:40,,2025-06-05 23:00:40,11.9,,Development,Sprint 1,Sprint 1,"backend, deploy",6
1226,Note strategy Mr prevent sea.,Increase third against.,Task,In Progress,Critical,bob,alice,2025-06-08 20:41:11,2025-06-11 20:41:11,,2025-06-17 20:41:11,9.0,,Development,Sprint 5,Sprint 5,"deploy, auth, ui",6
1227,Identify high than also before when can.,Bit answer term official include. Do glass bank high be. Control expert show end. Walk rate far person recent send dog reflect.,Bug,Completed,Critical,bob,eve,2025-05-27 22:10:19,2025-06-01 22:10:19,2025-06-02 22:10:19,2025-06-05 22:10:19,7.9,7.2,Design,Sprint 1,Sprint 1,"deploy, ui, ml",4
1228,Energy dark listen between player less police.,Morning perform small ever organization try method. Human use perhaps fine specific officer face. Manager available fill PM.,Bug,Completed,Low,diana,charlie,2025-05-30 23:44:02,2025-05-31 23:44:02,2025-06-04 23:44:02,2025-06-13 23:44:02,8.7,9.4,Development,Sprint 3,Sprint 3,backend,1
1229,Wind play rise couple.,Science fact commercial better style arrive. Cultural report test hope already consider. Nature sign religious effect space. Course kid list mother.,Task,Blocked,Low,alice,charlie,2025-05-29 06:41:55,2025-06-01 06:41:55,,2025-06-04 06:41:55,12.4,,Design,Sprint 5,Sprint 5,"auth, ml, backend",1
1230,Pretty news source sit know answer.,Try financial on yourself edge. Condition if senior save loss. Difficult analysis bar agreement.,Bug,To Do,High,charlie,bob,2025-05-21 03:35:33,2025-05-23 03:35:33,,2025-06-02 03:35:33,3.9,,Testing,Sprint 5,Sprint 5,auth,10
1231,This believe suddenly word its seven.,Animal common picture. Shoulder child watch someone within push. Century also past war with.,Task,To Do,Low,charlie,eve,2025-06-02 16:07:05,2025-06-05 16:07:05,,2025-06-14 16:07:05,8.2,,Development,Sprint 1,Sprint 1,"backend, ui",9
1232,Realize feel American person voice.,Manager so throughout hot deep remember. They season exist assume many prove.,Epic,To Do,Critical,eve,charlie,2025-06-13 21:30:34,2025-06-18 21:30:34,,2025-06-24 21:30:34,7.3,,Design,Sprint 3,Sprint 3,"backend, api",7
1233,Before thus past change such.,Five son friend up. Score why let change. Technology military professor ten eat.,Bug,Review,High,charlie,diana,2025-05-20 12:19:37,2025-05-24 12:19:37,,2025-05-27 12:19:37,6.6,,Testing,Sprint 2,Sprint 2,"api, backend, ml",12
1234,Approach government family within turn view.,Guy indeed only itself himself treat. Woman with husband wind bill. Truth plan week yes. Step your hundred notice trial.,Task,Completed,Medium,alice,diana,2025-06-11 10:55:52,2025-06-12 10:55:52,2025-06-15 10:55:52,2025-06-21 10:55:52,6.4,9.1,Research,Sprint 1,Sprint 1,"auth, deploy, api",9
